DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
201904694;01/16/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        ;01/15/2020 12:00:00 AM;2130;19;1901;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;FOOTHILL
221904134;01/04/2022 12:00:00 AM;Mission    ;RAPE, FORCIBLE                                          ;04/15/2020 12:00:00 AM;2000;19;1963;21;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;1;121;1206 0913 1814 2000 1262 0527;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;LASSEN                       ST
231908073;04/15/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;12/01/2020 12:00:00 AM;1250;19;1904;51;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0377;H;501;;Invest Cont;14000    TYLER                        ST
211909484;06/04/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;03/25/2020 12:00:00 AM;1910;19;1906;24;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0922;H;501;;Invest Cont;13900    AULTS                        AV
231907602;04/03/2023 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;04/01/2020 12:00:00 AM;1200;19;1971;35;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;745;0329;B;502;;Invest Cont;8900    ORION                        AV
231909898;05/25/2023 12:00:00 AM;Mission    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);06/01/2020 12:00:00 AM;2300;19;1921;9;F;SINGLE FAMILY DWELLING                      ;400;AO;2;812;0500 1258 0522 0913;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;15400    EL CAJON                     ST
231905552;02/07/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;11/01/2020 12:00:00 AM;1200;19;1983;74;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;;W;501;;Invest Cont;8500    NORWICH                      AV
221904906;01/25/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;10/30/2020 12:00:00 AM;1725;19;1925;48;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;;H;501;;Invest Cont;12400    BRADLEY                      AV
221918279;12/23/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;09/24/2020 12:00:00 AM;115;19;1902;47;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 1912 0929;W;501;;Invest Cont;13300    DRONFIELD                    AV
231913826;08/30/2023 12:00:00 AM;Mission    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;600;19;1902;13;F;SINGLE FAMILY DWELLING                      ;400;IC;2;812;1259;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;13700    SPROULE                      AV
221915922;10/20/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       ;08/29/2020 12:00:00 AM;1;19;1918;52;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;;H;502;;Invest Cont;13700    HUBBARD                      ST
201915689;10/15/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/15/2020 12:00:00 AM;305;19;1918;35;F;PARKING LOT                                 ;               ;IC;2;740;0329;H;108;;Invest Cont;13600    FOOTHILL                     BL
201918078;12/15/2020 12:00:00 AM;Mission    ;ROBBERY                                                 ;12/15/2020 12:00:00 AM;1111;19;1983;19;M;PARKING LOT                                 ;114;IC;1;210;0344 0334 0312 1822 1402;H;108;AIR PISTOL/REVOLVER/RIFLE/BB GUN;Invest Cont;8300 N  SEPULVEDA                    BL
201911106;06/18/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;04/26/2020 12:00:00 AM;1908;19;1995;19;M;STREET                                      ;102;IC;1;230;0450 1822 0395 0906;H;101;HAND GUN;Invest Cont;14600    BLYTHE                       ST
201908231;03/30/2020 12:00:00 AM;Mission    ;FIREARMS RESTRAINING ORDER (FIREARMS RO)                ;03/30/2020 12:00:00 AM;2000;19;1998;28;F;PARKING LOT                                 ;               ;IC;2;906;3011 3037 3034 3028 3102 4026;W;108;;Invest Cont;7800    NOLLAN                       PL
201908682;04/12/2020 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;04/12/2020 12:00:00 AM;2221;19;1961;11;M;HOTEL                                       ;400;AA;2;627;0416;H;503;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;9400    SEPULVEDA                    BL
201908696;04/13/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;04/12/2020 12:00:00 AM;700;19;1902;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;14500    WILLOWGREEN                  LN
201910095;05/21/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;03/17/2020 12:00:00 AM;317;19;1902;31;M;PARKING LOT                                 ;               ;IC;1;420;0344 1606;H;108;;Invest Cont;15100    ROXFORD                      ST
