DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
232000971;09/30/2023 12:00:00 AM;Olympic    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;09/30/2023 12:00:00 AM;1600;20;2027;34;M;HOTEL                                       ;               ;IC
232005880;02/17/2023 12:00:00 AM;Olympic    ;VEHICLE - STOLEN                                        ;02/17/2023 12:00:00 AM;930;20;2097;0; ;STREET                                      ;               ;IC
232009710;03/14/2023 12:00:00 AM;Olympic    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;02/27/2023 12:00:00 AM;1446;20;2024;33;M;VEHICLE, PASSENGER/TRUCK                    ;               ;IC
232008848;04/27/2023 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER            ;04/27/2023 12:00:00 AM;1752;20;2054;0;M;STREET                                      ;307;AA
232019820;12/28/2023 12:00:00 AM;Olympic    ;ROBBERY                                                 ;12/28/2023 12:00:00 AM;1410;20;2015;30;F;STREET                                      ;400;IC
232007765;04/04/2023 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;04/04/2023 12:00:00 AM;1655;20;2055;0;F;STREET                                      ;               ;IC
232009892;04/24/2023 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/21/2023 12:00:00 AM;2210;20;2038;21;F;HEALTH SPA/GYM                              ;               ;IC
232004294;01/09/2023 12:00:00 AM;Olympic    ;BRANDISH WEAPON                                         ;01/08/2023 12:00:00 AM;1240;20;2026;26;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);312;AA
232012063;06/25/2023 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;06/25/2023 12:00:00 AM;1015;20;2033;25;F;CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEM;               ;IC
232012818;07/13/2023 12:00:00 AM;Olympic    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/13/2023 12:00:00 AM;2000;20;2026;24;M;PARKING UNDERGROUND/BUILDING                ;207;IC
232016696;09/20/2023 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/19/2023 12:00:00 AM;1630;20;2045;24;F;OTHER RESIDENCE                             ;               ;IC
232008071;04/04/2023 12:00:00 AM;Olympic    ;TRESPASSING                                             ;04/04/2023 12:00:00 AM;1640;20;2029;0;X;MTA - RED LINE - WILSHIRE/VERMONT           ;               ;IC
232011016;06/02/2023 12:00:00 AM;Olympic    ;BURGLARY FROM VEHICLE                                   ;06/02/2023 12:00:00 AM;620;20;2001;37;F;PARKING LOT                                 ;               ;IC
232010828;05/27/2023 12:00:00 AM;Olympic    ;THREATENING PHONE CALLS/LETTERS                         ;05/27/2023 12:00:00 AM;1317;20;2019;29;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;AA
232014202;08/16/2023 12:00:00 AM;Olympic    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;08/11/2023 12:00:00 AM;1545;20;2038;30;M;YARD (RESIDENTIAL/BUSINESS)                 ;               ;IC
232000552;01/24/2023 12:00:00 AM;Olympic    ;CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT             ;01/23/2023 12:00:00 AM;2000;20;2038;15;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);302;JO
232013377;07/24/2023 12:00:00 AM;Olympic    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;07/24/2023 12:00:00 AM;1;20;2004;24;F;STREET                                      ;               ;IC
232016607;10/14/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/14/2023 12:00:00 AM;1230;20;2069;23;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
232000750;05/16/2023 12:00:00 AM;Olympic    ;BURGLARY, ATTEMPTED                                     ;05/16/2023 12:00:00 AM;215;20;2062;0;X;MARKET                                      ;               ;IC
232016058;10/01/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/01/2023 12:00:00 AM;2130;20;2042;38;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);512;IC
232016234;10/05/2023 12:00:00 AM;Olympic    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/05/2023 12:00:00 AM;940;20;2025;30;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;IC
232010424;05/18/2023 12:00:00 AM;Olympic    ;ROBBERY                                                 ;05/18/2023 12:00:00 AM;1645;20;2027;0;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;JA
