DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
230516031;11/21/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/21/2020 12:00:00 AM;320;5;505;38;F;PARKING LOT                                 ;400;IC;2;626;0429 0432 0444 0913 1241 1243 1310 1813 2000;B;108;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;900    FRANCISCO                    ST
220505776;02/14/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;11/04/2020 12:00:00 AM;1150;5;511;29;F;TELECOMMUNICATION FACILITY/LOCATION         ;               ;IC;2;354;0377 0928;B;238;;Invest Cont;1700    256TH                        ST
220506283;03/01/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;01/01/2020 12:00:00 AM;1200;5;506;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;1500 W  220TH                        ST
220505521;02/08/2022 12:00:00 AM;Harbor     ;CREDIT CARDS, FRAUD USE ($950.01 & OVER)                ;10/01/2020 12:00:00 AM;1;5;518;42;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;653;0344 1206;H;501;;Invest Cont;1400    BAYPOINT                     AV
210505803;02/15/2021 12:00:00 AM;Harbor     ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;11/01/2020 12:00:00 AM;1;5;565;0;X;OTHER STORE                                 ;               ;AA;2;668;1803 0344;X;406;;Adult Arrest;800 S  GAFFEY                       ST
230516282;11/28/2023 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;11/18/2020 12:00:00 AM;1200;5;513;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;25600    MARIGOLD                     AV
230504426;01/10/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;10/31/2020 12:00:00 AM;1400;5;506;39;M;STREET                                      ;               ;IC;2;354;0377;H;101;;Invest Cont;1400 W  215TH                        ST
220512200;08/05/2022 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;08/05/2020 12:00:00 AM;1640;5;524;25;M;OTHER PREMISE                               ;               ;IC;2;956;0432;H;710;;Invest Cont;300    KING                         AV
220504759;01/20/2022 12:00:00 AM;Harbor     ;BURGLARY                                                ;01/19/2020 12:00:00 AM;500;5;506;36;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;1;310;1606 0344;O;502;;Invest Cont;1600 W  219TH                        ST
220513949;09/20/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       ;08/12/2020 12:00:00 AM;800;5;521;25;M;WEBSITE                                     ;               ;IC;2;354;0377;W;751;;Invest Cont;800    MILLMARK GROVE               ST
220510809;06/30/2022 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;06/22/2020 12:00:00 AM;1220;5;514;38;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;956;0913;H;501;;Invest Cont;1600 N  WILMINGTON                   BL
220515053;10/19/2022 12:00:00 AM;Harbor     ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);07/10/2020 12:00:00 AM;1500;5;555;7;F;STREET                                      ;400;IC;2;812;1801 0913 1258 0522;H;101;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;200 N  GRAND                        AV
230506258;03/01/2023 12:00:00 AM;Harbor     ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;07/22/2020 12:00:00 AM;2000;5;567;14;F;SINGLE FAMILY DWELLING                      ;               ;AO;2;810;0913 1259 0533;X;501;;Adult Other;400 W  16TH                         ST
220509311;05/19/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;12/17/2020 12:00:00 AM;2210;5;515;54;F;STREET                                      ;               ;IC;1;331;1822 0385 0344;H;101;;Invest Cont;1500 N  FRIES                        AV
