DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
221313686;06/29/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1700;13;1361;42;F;CYBERSPACE                                  ;               ;IC
221311547;05/20/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1205;13;1363;37;M;SINGLE FAMILY DWELLING                      ;               ;IC
221319508;10/18/2022 12:00:00 AM;Newton     ;RAPE, FORCIBLE                                          ;04/01/2020 12:00:00 AM;1240;13;1395;32;F;SINGLE FAMILY DWELLING                      ;400;IC
221320881;11/14/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;06/14/2020 12:00:00 AM;1220;13;1364;45;F;BAR/COCKTAIL/NIGHTCLUB                      ;               ;IC
231307653;03/13/2023 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/04/2020 12:00:00 AM;700;13;1351;21;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
221321859;12/01/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;12/01/2020 12:00:00 AM;1507;13;1383;27;M;CYBERSPACE                                  ;               ;IC
221321066;11/16/2022 12:00:00 AM;Newton     ;DOCUMENT FORGERY / STOLEN FELONY                        ;01/01/2020 12:00:00 AM;800;13;1361;28;F;SINGLE FAMILY DWELLING                      ;               ;IC
201316203;08/30/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;08/29/2020 12:00:00 AM;1900;13;1333;0; ;STREET                                      ;               ;IC
221308116;03/17/2022 12:00:00 AM;Newton     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;06/21/2020 12:00:00 AM;115;13;1372;33;F;SINGLE FAMILY DWELLING                      ;207;AO
221304502;01/10/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;04/01/2020 12:00:00 AM;1130;13;1371;29;F;OTHER RESIDENCE                             ;               ;IC
221304827;01/19/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;06/01/2020 12:00:00 AM;45;13;1371;31;M;CYBERSPACE                                  ;               ;IC
221316784;08/29/2022 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;09/10/2020 12:00:00 AM;1200;13;1317;73;M;OTHER BUSINESS                              ;               ;IC
221316652;08/17/2022 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;04/17/2020 12:00:00 AM;150;13;1393;33;M;CYBERSPACE                                  ;               ;IC
221323016;12/28/2022 12:00:00 AM;Newton     ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;01/01/2020 12:00:00 AM;1200;13;1346;9;F;SINGLE FAMILY DWELLING                      ;400;IC
231310119;04/24/2023 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;07/13/2020 12:00:00 AM;1627;13;1345;51;M;OFFICE BUILDING/OFFICE                      ;               ;IC
241304806;01/18/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       ;09/01/2020 12:00:00 AM;800;13;1322;22;F;CYBERSPACE                                  ;               ;IC
211306997;03/09/2021 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/01/2020 12:00:00 AM;1800;13;1313;37;F;SINGLE FAMILY DWELLING                      ;               ;IC
201308239;03/16/2020 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;02/28/2020 12:00:00 AM;2300;13;1333;62;M;NURSING/CONVALESCENT/RETIREMENT HOME        ;               ;IC
201307829;03/09/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;02/28/2020 12:00:00 AM;1600;13;1309;0; ;DRIVEWAY                                    ;               ;IC
201313153;06/30/2020 12:00:00 AM;Newton     ;ROBBERY                                                 ;06/30/2020 12:00:00 AM;930;13;1395;0;X;CELL PHONE STORE                            ;500;AA
201309446;04/15/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE, ATTEMPTED                        ;04/15/2020 12:00:00 AM;1730;13;1324;30;M;STREET                                      ;               ;AA
201316012;08/25/2020 12:00:00 AM;Newton     ;BURGLARY                                                ;08/25/2020 12:00:00 AM;615;13;1309;0;X;OTHER BUSINESS                              ;               ;IC
201321853;12/29/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;12/27/2020 12:00:00 AM;1800;13;1354;0; ;STREET                                      ;               ;IC
201311118;05/20/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   ;05/19/2020 12:00:00 AM;1830;13;1393;29;F;SINGLE FAMILY DWELLING                      ;               ;IC
201318235;10/11/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;10/10/2020 12:00:00 AM;1700;13;1343;0; ;STREET                                      ;               ;IC
201317392;09/22/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;09/22/2020 12:00:00 AM;2100;13;1341;40;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC
201313980;07/15/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                ;07/15/2020 12:00:00 AM;150;13;1375;24;M;STREET                                      ;400;IC
