DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
230110262;04/09/2023 12:00:00 AM;Central    ;RAPE, FORCIBLE                                          ;07/17/2020 12:00:00 AM;2300;1;182;23;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;1;121;2000 1814 0913 0500 0527;B;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;1200 S  GRAND                        AV
230114808;06/25/2023 12:00:00 AM;Central    ;PICKPOCKET                                              ;06/24/2020 12:00:00 AM;2230;1;111;28;F;NIGHT CLUB (OPEN EVENINGS ONLY)             ;               ;IC;1;352;0344;H;735;;Invest Cont;600 N  SPRING                       ST
230119627;09/11/2023 12:00:00 AM;Central    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;05/09/2020 12:00:00 AM;1250;1;119;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;500    RAMIREZ                      ST
220114107;06/13/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;02/25/2020 12:00:00 AM;1;1;164;23;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822 0928;B;502;;Invest Cont;600 S  MAIN                         ST
200114396;07/06/2020 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        ;07/04/2020 12:00:00 AM;100;1;157;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;6TH                          ST
220110351;04/14/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;10/01/2020 12:00:00 AM;955;1;164;39;M;CYBERSPACE                                  ;               ;IC;2;354;0928 1822 0377;B;750;;Invest Cont;100 W  7TH                          ST
210107732;03/20/2021 12:00:00 AM;Central    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;12/01/2020 12:00:00 AM;1400;1;148;0;M;OTHER BUSINESS                              ;               ;IC;1;341;0344;X;203;;Invest Cont;400 S  SAN PEDRO                    ST
220106363;02/10/2022 12:00:00 AM;Central    ;RAPE, FORCIBLE                                          ;10/01/2020 12:00:00 AM;300;1;132;31;F;HOTEL                                       ;400;IC;1;121;0913 1802 1206 0532 0510 0519 0507 0527 1402;W;503;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;200 S  OLIVE                        ST
230108364;03/08/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;12/16/2020 12:00:00 AM;1850;1;166;43;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0928;B;502;;Invest Cont;600    WALL                         ST
210117309;09/22/2021 12:00:00 AM;Central    ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;10/21/2020 12:00:00 AM;1200;1;155;0;M;GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY &;               ;IC;2;845;1501 2021;O;725;;Invest Cont;200 E  6TH                          ST
220126052;12/08/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;09/27/2020 12:00:00 AM;1;1;148;31;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0930 1822;H;502;;Invest Cont;600 E  5TH                          ST
220117108;07/29/2022 12:00:00 AM;Central    ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;12/25/2020 12:00:00 AM;1040;1;147;48;F;UNDERPASS/BRIDGE*                           ;               ;IC;1;440;1218 1822 2032 0344;B;152;;Invest Cont;300 E  5TH                          ST
220110263;04/13/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;04/30/2020 12:00:00 AM;1200;1;134;52;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0930 0377;W;502;;Invest Cont;300 W  3RD                          ST
200112598;06/01/2020 12:00:00 AM;Central    ;BURGLARY                                                ;05/30/2020 12:00:00 AM;30;1;153;0;M;JEWELRY STORE                               ;               ;AA;1;310;1609 0344;W;201;;Adult Arrest;600 S  BROADWAY
220107460;02/24/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;01/15/2020 12:00:00 AM;1;1;192;26;F;BANKING INSIDE MARKET-STORE *               ;               ;IC;2;354;0344 1822 0930 0929 0922 1239;B;607;;Invest Cont;1400 S  FLOWER                       ST
230116672;07/17/2023 12:00:00 AM;Central    ;RAPE, FORCIBLE                                          ;08/22/2020 12:00:00 AM;1800;1;132;32;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;1;121;0400 0527 0913;O;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;200 S  OLIVE                        ST
220111774;05/06/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;05/25/2020 12:00:00 AM;1300;1;111;29;F;STREET                                      ;500;IC;1;236;1814 0913 1206 0416 2000;H;101;UNKNOWN WEAPON/OTHER WEAPON;Invest Cont;PASEO LUIS OLIVARES
220106106;02/06/2022 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;11/20/2020 12:00:00 AM;2300;1;145;25;F;OTHER BUSINESS                              ;400;AO;2;626;2000 1814 0416 0400 0913;O;203;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;100    WINSTON                      ST
230117531;08/07/2023 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   ;08/07/2020 12:00:00 AM;1400;1;135;57;F;PARKING LOT                                 ;               ;IC;1;330;1822 1300 1202 0344;B;108;;Invest Cont;3RD
220105454;01/25/2022 12:00:00 AM;Central    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;09/02/2020 12:00:00 AM;1900;1;159;36;M;PARKING LOT                                 ;               ;IC;2;745;0329 1822 1300;W;108;;Invest Cont;1800    INDUSTRIAL                   ST
220109442;04/01/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1;1;111;75;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0100 1822 0120;H;502;;Invest Cont;800    NEW DEPOT                    ST
230106509;02/07/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;03/07/2020 12:00:00 AM;1506;1;131;32;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0929 1822;B;502;;Invest Cont;100 S  FIGUEROA                     ST
230114590;06/20/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;02/01/2020 12:00:00 AM;1200;1;111;25;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0922;H;502;;Invest Cont;600 N  HILL                         PL
220108255;03/14/2022 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;420;1;182;22;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822 0928;V;502;;Invest Cont;1200 S  HOPE                         ST
