DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
231808869;04/04/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;12/01/2020 12:00:00 AM;2300;18;1826;41;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 0930 0929;H;501;;Invest Cont;9900    COMPTON                      AV
221804943;01/21/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;1335;18;1822;26;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0930;B;501;;Invest Cont;100 W  COLDEN                       AV
231805781;02/03/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;07/01/2020 12:00:00 AM;805;18;1802;22;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0928 1822;B;502;;Invest Cont;400 W  90TH                         ST
211818877;10/22/2021 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;03/10/2020 12:00:00 AM;1500;18;1801;26;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0930 0922;B;501;;Invest Cont;8700    ORCHARD                      AV
231818830;11/01/2023 12:00:00 AM;Southeast  ;LEWD CONDUCT                                            ;01/01/2020 12:00:00 AM;1;18;1841;6;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;762;0913 0602 0360 0545 0536 0531 1258;B;501;;Invest Cont;500 W  108TH                        ST
231817823;10/13/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/23/2020 12:00:00 AM;1;18;1846;32;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 0344;H;501;;Invest Cont;1500 E  112TH                        ST
201810154;04/26/2020 12:00:00 AM;Southeast  ;VEHICLE - STOLEN                                        ;04/22/2020 12:00:00 AM;1900;18;1802;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;90TH
231814007;07/27/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;10/27/2020 12:00:00 AM;915;18;1849;29;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0928 1822;B;502;;Invest Cont;2200 E  111TH                        ST
221806358;02/21/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;02/21/2020 12:00:00 AM;2300;18;1849;26;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0930;O;501;;Invest Cont;2000 E  115TH                        ST
231806653;06/12/2022 12:00:00 AM;Southeast  ;OTHER MISCELLANEOUS CRIME                               ;03/04/2020 12:00:00 AM;800;18;1832;-2;X;POLICE FACILITY                             ;               ;IC;2;946;0913 0935;X;726;;Invest Cont;100 W  108TH                        ST
221806331;02/15/2022 12:00:00 AM;Southeast  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;04/10/2020 12:00:00 AM;815;18;1802;28;M;MTA BUS                                     ;               ;IC;1;440;1822 0344 0377 0910;H;801;;Invest Cont;200 W  MANCHESTER                   AV
221811572;05/24/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/02/2020 12:00:00 AM;324;18;1841;63;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0922 0928 0929 0930 1202 1822;B;502;;Invest Cont;10400 S  VERMONT                      AV
231810634;05/19/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;01/02/2020 12:00:00 AM;800;18;1824;21;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0930 0928 1822 0100;B;501;;Invest Cont;9700 S  CENTRAL                      AV
221818077;09/28/2022 12:00:00 AM;Southeast  ;ORAL COPULATION                                         ;01/01/2020 12:00:00 AM;1;18;1801;6;F;SINGLE FAMILY DWELLING                      ;400;AO;1;820;0512 1258 0522 0432 0510 0551 0549 2021;B;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;500 W  92ND                         ST
221810933;05/17/2022 12:00:00 AM;Southeast  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;05/06/2020 12:00:00 AM;1;18;1832;0;X;POLICE FACILITY                             ;               ;AA;2;845;0913 1501;X;726;;Adult Arrest;100 W  108TH                        ST
231817789;10/11/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;01/11/2020 12:00:00 AM;1355;18;1841;41;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0928 1822;B;501;;Invest Cont;11100    DENVER                       AV
231809755;04/28/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;03/01/2020 12:00:00 AM;800;18;1824;42;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0928 1822;B;501;;Invest Cont;9400 S  CENTRAL                      AV
211804895;12/09/2020 12:00:00 AM;Southeast  ;ROBBERY                                                 ;12/09/2020 12:00:00 AM;1230;18;1823;53;F;STREET                                      ;106;IC;1;210;0344 1300 0342 0302 0390 0400 1822 1240 1309 0216;H;101;UNKNOWN FIREARM;Invest Cont;400 E  95TH                         ST
221822433;12/19/2022 12:00:00 AM;Southeast  ;RAPE, FORCIBLE                                          ;11/25/2020 12:00:00 AM;2200;18;1822;27;F;MOTEL                                       ;400;IC;1;121;0913 2002 0531 0444 0416 0510 0419 0516 0527;H;505;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;10300 S  BROADWAY
231809250;04/20/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;04/20/2020 12:00:00 AM;915;18;1846;30;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0930 1822;B;502;;Invest Cont;1400 E  111TH                        PL
231810615;05/17/2023 12:00:00 AM;Southeast  ;ORAL COPULATION                                         ;01/01/2020 12:00:00 AM;1200;18;1849;3;M;SINGLE FAMILY DWELLING                      ;400;IC;1;820;0913 0360 0507 1257;B;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;2000 E  115TH                        ST
231805308;01/26/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;07/15/2020 12:00:00 AM;1238;18;1842;23;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0922 0929 0930;O;501;;Invest Cont;100 W  IMPERIAL                     HY
231813707;07/20/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/28/2020 12:00:00 AM;1;18;1846;51;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 1100 0930;B;501;;Invest Cont;1300 E  IMPERIAL                     HY
231808628;03/27/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/27/2020 12:00:00 AM;2115;18;1804;33;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0100 1822;H;502;;Invest Cont;700 N  CALIBURN                     DR
221810263;05/05/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;05/05/2020 12:00:00 AM;1221;18;1842;21;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0922;H;501;;Invest Cont;100 W  109TH                        ST
211804059;01/02/2021 12:00:00 AM;Southeast  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;12/30/2020 12:00:00 AM;2000;18;1821;30;M;VEHICLE, PASSENGER/TRUCK                    ;               ;IC;2;745;1300 0329 1822 0344;B;122;;Invest Cont;700 W  COLDEN                       AV
231807447;03/09/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;10/01/2020 12:00:00 AM;1620;18;1822;34;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822;B;501;;Invest Cont;200 W  99TH                         ST
221819021;10/05/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;07/31/2020 12:00:00 AM;1200;18;1839;28;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0930 0929 0922;B;501;;Invest Cont;2100 E  105TH                        ST
221811447;05/26/2022 12:00:00 AM;Southeast  ;RAPE, FORCIBLE                                          ;02/01/2020 12:00:00 AM;1700;18;1821;13;F;SINGLE FAMILY DWELLING                      ;400;AO;1;121;0913 1259 0360 0510 0522 0537 0536 0507 0527 0432;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;500 W  COLDEN                       AV
221804340;01/08/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;03/07/2020 12:00:00 AM;1420;18;1849;34;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0929 0922 0930;B;501;;Invest Cont;2100 E  114TH                        ST
231812149;06/19/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;12/24/2020 12:00:00 AM;955;18;1822;76;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1202 0100 1822 0930;H;501;;Invest Cont;100 W  98TH                         ST
221806506;02/25/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/01/2020 12:00:00 AM;1120;18;1864;24;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0929;H;501;;Invest Cont;800 E  116TH                        ST
241804050;01/01/2024 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;04/01/2020 12:00:00 AM;1506;18;1824;30;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0930 1822;B;502;;Invest Cont;9300 S  CENTRAL                      AV
231806065;02/06/2023 12:00:00 AM;Southeast  ;CHILD ANNOYING (17YRS & UNDER)                          ;01/01/2020 12:00:00 AM;1200;18;1827;11;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;813;0913 1251 1258 0510;H;501;;Invest Cont;10100    WILMINGTON                   AV
231805059;01/17/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;03/15/2020 12:00:00 AM;935;18;1841;33;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 0930 0929;B;501;;Invest Cont;10400 S  HOOVER                       ST
221810106;04/24/2022 12:00:00 AM;Southeast  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;11/18/2020 12:00:00 AM;1;18;1841;-1;X;POLICE FACILITY                             ;               ;IC;2;845;1822 1501 2021;X;726;;Invest Cont;11200    SOUTHWEST                    BL
221809781;04/26/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;02/01/2020 12:00:00 AM;1;18;1827;41;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0928;H;501;;Invest Cont;9300    CROESUS                      AV
221809652;04/22/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;07/20/2020 12:00:00 AM;630;18;1822;31;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 1501;H;501;;Invest Cont;100 E  95TH                         ST
221811443;05/26/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;02/02/2020 12:00:00 AM;2053;18;1827;36;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0935;B;501;;Invest Cont;10100    BEACH                        ST
231805325;01/26/2023 12:00:00 AM;Southeast  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;1200;18;1834;2;M;SINGLE FAMILY DWELLING                      ;400;IC;2;812;0913 0602 0552 0500 1257 0400;B;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;700 E  108TH                        ST
221817884;09/23/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;06/22/2020 12:00:00 AM;1220;18;1829;43;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822;H;501;;Invest Cont;2100 E  CENTURY                      BL
201813532;07/05/2020 12:00:00 AM;Southeast  ;VEHICLE - STOLEN                                        ;07/05/2020 12:00:00 AM;1400;18;1842;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;109TH
221806712;02/28/2022 12:00:00 AM;Southeast  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;700;18;1822;8;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;2;812;0913 0360 0500 0551 1258;B;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;10300 S  MAIN                         ST
221806711;02/28/2022 12:00:00 AM;Southeast  ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;01/01/2020 12:00:00 AM;700;18;1822;2;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;1;815;0913 0360 1257 0500 0522 0515;B;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;10300 S  MAIN                         ST
221806077;02/15/2022 12:00:00 AM;Southeast  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;11/01/2020 12:00:00 AM;1000;18;1822;26;M;STREET                                      ;               ;IC;1;331;1822 0344 1274;B;101;;Invest Cont;103RD                        ST
231804935;01/17/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;01/05/2020 12:00:00 AM;900;18;1822;54;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0100 0930 1822;B;502;;Invest Cont;200 W  93RD                         ST
221810128;05/03/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;06/22/2020 12:00:00 AM;815;18;1821;33;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822;H;501;;Invest Cont;700 W  CENTURY                      BL
231804643;01/10/2023 12:00:00 AM;Southeast  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);01/01/2020 12:00:00 AM;800;18;1864;12;F;SINGLE FAMILY DWELLING                      ;400;AO;2;812;1259 0556 0913 0551 0522 0509;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;900 E  IMPERIAL                     HY
231804115;12/28/2022 12:00:00 AM;Southeast  ;RAPE, FORCIBLE                                          ;11/22/2020 12:00:00 AM;1;18;1802;10;F;SINGLE FAMILY DWELLING                      ;400;IC;1;121;;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;100 W  91ST                         ST
221822190;12/14/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;06/16/2020 12:00:00 AM;920;18;1838;45;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 0930 0928 0922;B;501;;Invest Cont;1900 S  SANTA ANA                    BL
231820987;11/27/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;01/27/2020 12:00:00 AM;1320;18;1844;18;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 0935 1501 1822;H;501;;Invest Cont;11000    AVALON                       BL
221821949;12/09/2022 12:00:00 AM;Southeast  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;03/15/2020 12:00:00 AM;1100;18;1826;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;10100    COURTNEY                     ST
221808474;03/30/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1730;18;1805;42;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0935;H;501;;Invest Cont;300 E  93RD                         ST
221808473;04/01/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/01/2020 12:00:00 AM;1925;18;1881;29;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 0922 0930;B;501;;Invest Cont;15500 S  VERMONT                      AV
221804951;01/21/2022 12:00:00 AM;Southeast  ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;10/03/2020 12:00:00 AM;2300;18;1849;21;F;STREET                                      ;400;AO;1;236;1813 0913 2000 0400 0416 0856;W;101;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;2200 E  114TH                        ST
231817956;10/16/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;04/30/2020 12:00:00 AM;905;18;1849;29;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822 0344 0929;B;502;;Invest Cont;2200 E  114TH                        ST
231805474;01/29/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/20/2020 12:00:00 AM;1825;18;1829;32;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0929 0930 1822;O;502;;Invest Cont;2000    99TH                         PL
231811591;06/06/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;04/06/2020 12:00:00 AM;830;18;1842;28;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0929;B;501;;Invest Cont;11200 S  BROADWAY
231818474;10/26/2023 12:00:00 AM;Southeast  ;CHILD NEGLECT (SEE 300 W.I.C.)                          ;10/25/2020 12:00:00 AM;1000;18;1821;7;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;237;1258 0913 0552 1501;B;501;;Invest Cont;600 W  COLDEN                       AV
221810486;05/09/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/20/2020 12:00:00 AM;2020;18;1839;19;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0928;H;501;;Invest Cont;10600    JUNIPER                      ST
231805569;01/31/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;01/31/2020 12:00:00 AM;1825;18;1844;61;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 2021;H;501;;Invest Cont;300 E  112TH                        ST
221806722;03/01/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;04/01/2020 12:00:00 AM;130;18;1863;42;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 0930;B;501;;Invest Cont;600 E  118TH                        PL
221809945;04/29/2022 12:00:00 AM;Southeast  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);07/01/2020 12:00:00 AM;1;18;1834;10;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO;2;812;1258 0913 2002 0522 0432 0556;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;10700    AVALON                       BL
221810248;05/05/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;03/05/2020 12:00:00 AM;1145;18;1806;29;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0917 0922;B;501;;Invest Cont;600 E  90TH                         ST
221807945;03/22/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;03/27/2020 12:00:00 AM;1435;18;1832;24;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0928;H;501;;Invest Cont;100 W  105TH                        ST
231820013;11/26/2023 12:00:00 AM;Southeast  ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;09/26/2020 12:00:00 AM;650;18;1821;35;M;OTHER/OUTSIDE                               ;               ;IC;2;956;0913 1906;B;116;;Invest Cont;600 W  COLDEN                       AV
231815736;08/29/2023 12:00:00 AM;Southeast  ;RAPE, FORCIBLE                                          ;08/29/2020 12:00:00 AM;1;18;1837;10;F;SINGLE FAMILY DWELLING                      ;400;IC;1;121;1257 0527 0913 1251 0515 0537 0510 0522;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;112TH                        ST
241804708;01/15/2024 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;03/26/2020 12:00:00 AM;1600;18;1842;53;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0929;B;501;;Invest Cont;200 E  109TH                        PL
231808024;03/22/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/21/2020 12:00:00 AM;1645;18;1802;25;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0928 1822;B;501;;Invest Cont;8700 S  MAIN                         ST
221819910;10/30/2022 12:00:00 AM;Southeast  ;BATTERY - SIMPLE ASSAULT                                ;10/30/2020 12:00:00 AM;1930;18;1821;31;F;STREET                                      ;400;IC;2;624;0605 1300 0444 1822 0202;H;101;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;VERMONT                      AV
221812809;06/17/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;05/17/2020 12:00:00 AM;1;18;1862;38;M;OTHER RESIDENCE                             ;               ;IC;2;354;0100 1822;B;504;;Invest Cont;200 E  LANZIT                       AV
221822250;12/15/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;04/03/2020 12:00:00 AM;1025;18;1822;25;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0930;B;501;;Invest Cont;10300 S  MAIN                         ST
231818781;10/31/2023 12:00:00 AM;Southeast  ;RAPE, FORCIBLE                                          ;12/01/2020 12:00:00 AM;300;18;1824;20;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;1;121;0913 1206 2002 1318 0413 0527;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;103RD                        ST
221807684;03/17/2020 12:00:00 AM;Southeast  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;02/01/2020 12:00:00 AM;930;18;1823;55;F;OTHER BUSINESS                              ;               ;IC;1;440;1822;B;203;;Invest Cont;10200    AVALON                       BL
221813400;06/27/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;02/13/2020 12:00:00 AM;800;18;1834;44;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0930 0929 0922;H;501;;Invest Cont;700 E  105TH                        ST
221822579;12/21/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;07/20/2020 12:00:00 AM;1910;18;1824;25;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822 0930;B;502;;Invest Cont;9300 S  CENTRAL                      AV
211804020;12/31/2020 12:00:00 AM;Southeast  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;12/31/2020 12:00:00 AM;2050;18;1823;47;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC;2;745;0329 1822;H;122;;Invest Cont;200 E  102ND                        ST
231806173;02/10/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;08/22/2020 12:00:00 AM;1855;18;1849;58;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0930 1822 1202;B;501;;Invest Cont;1900 E  110TH                        ST
231819675;11/20/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;03/17/2020 12:00:00 AM;800;18;1831;56;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0923 1822;B;501;;Invest Cont;600    LACONIA                      BL
231816687;09/18/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;06/20/2020 12:00:00 AM;1645;18;1801;18;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0100 0917;B;501;;Invest Cont;8900    ORCHARD                      AV
221819250;10/17/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;10/17/2020 12:00:00 AM;2020;18;1837;40;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0928 1822;H;501;;Invest Cont;1700 E  109TH                        ST
231805317;01/26/2023 12:00:00 AM;Southeast  ;RAPE, FORCIBLE                                          ;06/02/2020 12:00:00 AM;1100;18;1861;12;F;SINGLE FAMILY DWELLING                      ;400;IC;1;121;0913 0556 1259 0500 0537 0522 0551 0527 0400;B;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;600 W  115TH                        ST
211804621;01/13/2021 12:00:00 AM;Southeast  ;CHILD STEALING                                          ;12/27/2020 12:00:00 AM;1315;18;1835;36;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;922;0418 0913 2000 1814;B;501;;Invest Cont;10400 S  CENTRAL                      AV
231819028;11/07/2023 12:00:00 AM;Southeast  ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;12/22/2020 12:00:00 AM;1;18;1832;0;X;POLICE FACILITY                             ;               ;AA;2;845;1501;X;726;;Adult Arrest;100 W  108TH                        ST
221812182;05/12/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1215;18;1821;52;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 0913 0922 0929 0930;B;501;;Invest Cont;700 W  95TH                         ST
221821721;12/05/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;06/05/2020 12:00:00 AM;525;18;1831;33;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822;O;502;;Invest Cont;500 W  127TH                        ST
231809815;05/02/2023 12:00:00 AM;Southeast  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;01/01/2020 12:00:00 AM;1;18;1841;0;X;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;740;1822 0329;X;502;;Invest Cont;10700 S  FIGUEROA                     ST
221822261;12/15/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;05/20/2020 12:00:00 AM;1650;18;1849;30;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0922 0929 0930;B;501;;Invest Cont;2200 E  IMPERIAL                     HY
221807326;03/11/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;04/11/2020 12:00:00 AM;1605;18;1849;41;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0100 1822 0922 0930;H;501;;Invest Cont;2300 E  112TH                        ST
221807078;03/07/2022 12:00:00 AM;Southeast  ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;01/16/2020 12:00:00 AM;1;18;1838;0;X;OTHER BUSINESS                              ;               ;IC;2;668;0913 1803 0344;X;203;;Invest Cont;10300    WILMINGTON                   AV
231815197;08/18/2023 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;12/22/2020 12:00:00 AM;1250;18;1822;33;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0100 1822;B;502;;Invest Cont;100 W  97TH                         ST
221809175;03/25/2022 12:00:00 AM;Southeast  ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;01/01/2020 12:00:00 AM;1;18;1864;10;F;SINGLE FAMILY DWELLING                      ;400;JA;1;815;0913 1258 1251 2024 0360 0602 0522 0515 0531;B;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Juv Arrest;1100 E  118TH                        ST
221809373;04/18/2022 12:00:00 AM;Southeast  ;THEFT OF IDENTITY                                       ;05/27/2020 12:00:00 AM;1200;18;1846;32;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0927;H;501;;Invest Cont;1500 E  114TH                        ST
221819012;05/24/2022 12:00:00 AM;Southeast  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);07/19/2020 12:00:00 AM;1700;18;1827;8;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;2;812;1251 0551 0913 1258 0360 0510 0448;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;9200    HOLMES                       AV
