DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
231610619;07/31/2023 12:00:00 AM;Foothill   ;CONTEMPT OF COURT                                       ;07/31/2023 12:00:00 AM;1120;16;1672;44;F;SINGLE FAMILY DWELLING                      ;               ;AO;2;903;0913;O;501;;Adult Other;8800    ONEIDA                       AV
231615296;12/24/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;12/01/2023 12:00:00 AM;1200;16;1645;0;M;STREET                                      ;               ;IC;2;740;1822 0329;O;101;;Invest Cont;AIRPARK                      WY
231609881;07/07/2023 12:00:00 AM;Foothill   ;VIOLATION OF RESTRAINING ORDER                          ;07/06/2023 12:00:00 AM;2255;16;1612;20;F;SINGLE FAMILY DWELLING                      ;               ;AO;2;901;2038 1402 0913;H;501;;Adult Other;12900    VAN NUYS                     BL
231608346;05/19/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        ;05/18/2023 12:00:00 AM;1800;16;1682;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;11800    RIALTO                       ST
231615012;12/15/2023 12:00:00 AM;Foothill   ;ROBBERY                                                 ;12/15/2023 12:00:00 AM;1145;16;1643;24;M;PARKING LOT                                 ;400;IC;1;210;0416 0346 1822 0344;H;108;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;13200    VAN NUYS                     BL
231610151;07/16/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;07/14/2023 12:00:00 AM;2330;16;1621;49;M;PARKING LOT                                 ;304;AA;1;230;1402 1822 0416 1218;H;108;CLUB/BAT;Adult Arrest;10400    LAUREL CANYON                BL
241606928;04/03/2024 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                ;03/17/2023 12:00:00 AM;805;16;1663;40;F;HIGH SCHOOL                                 ;400;JO;2;624;0416 0913 1815;W;721;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Juv Other;12100    ALLEGHENY                    ST
231605386;02/10/2023 12:00:00 AM;Foothill   ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;02/05/2023 12:00:00 AM;1700;16;1641;5;F;SINGLE FAMILY DWELLING                      ;400;AO;1;815;1258 1806 0913;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;10400    HADDON                       AV
241604368;01/12/2024 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                ;12/23/2023 12:00:00 AM;2100;16;1643;21;F;SINGLE FAMILY DWELLING                      ;400;AO;2;624;0913 0444 0416;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;12900    GOLETA                       ST
231612319;09/19/2023 12:00:00 AM;Foothill   ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;09/19/2023 12:00:00 AM;1930;16;1621;40;F;SINGLE FAMILY DWELLING                      ;400;AO;2;626;1243 2000 0913 1814 0400;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Other;13600    MERCER                       ST
231604596;01/19/2023 12:00:00 AM;Foothill   ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;01/18/2023 12:00:00 AM;1850;16;1612;0;X;MEMBERSHIP STORE (COSTCO,SAMS CLUB)*        ;               ;IC;1;440;0325;X;410;;Invest Cont;13500    PAXTON                       ST
231615319;12/24/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;12/24/2023 12:00:00 AM;200;16;1605;53;M;SIDEWALK                                    ;500;IC;1;230;1822 0416;H;102;UNKNOWN WEAPON/OTHER WEAPON;Invest Cont;11600    VANPORT                      AV
231606654;03/26/2023 12:00:00 AM;Foothill   ;BUNCO, GRAND THEFT                                      ;03/23/2023 12:00:00 AM;1500;16;1654;60;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;662;0701 1916 1202;W;501;;Invest Cont;10100    RALSTON                      AV
