DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
200505250;01/30/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/30/2020 12:00:00 AM;1600;5;525;39;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
200505068;01/26/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/26/2020 12:00:00 AM;1000;5;507;43;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA
200512111;07/21/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;07/21/2020 12:00:00 AM;1900;5;514;0; ;YARD (RESIDENTIAL/BUSINESS)                 ;               ;IC
200515258;10/14/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;10/12/2020 12:00:00 AM;1230;5;516;50;F;YARD (RESIDENTIAL/BUSINESS)                 ;400;IC
200508431;04/18/2020 12:00:00 AM;Harbor     ;OTHER MISCELLANEOUS CRIME                               ;04/18/2020 12:00:00 AM;2200;5;515;58;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200504809;01/20/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;01/20/2020 12:00:00 AM;945;5;507;42;F;STREET                                      ;400;IC
200508796;04/27/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;04/25/2020 12:00:00 AM;1700;5;515;40;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC
200509288;05/10/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;05/09/2020 12:00:00 AM;2100;5;524;43;M;STREET                                      ;               ;IC
200512410;07/29/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;07/29/2020 12:00:00 AM;1345;5;587;39;M;MOTEL                                       ;               ;IC
200511995;07/18/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;07/18/2020 12:00:00 AM;800;5;563;0; ;STREET                                      ;               ;IC
200509761;05/21/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;05/21/2020 12:00:00 AM;1330;5;526;57;F;ALLEY                                       ;               ;IC
200508664;04/24/2020 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         ;04/24/2020 12:00:00 AM;800;5;506;49;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;AO
200512288;07/26/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;07/26/2020 12:00:00 AM;400;5;532;21;M;DRIVEWAY                                    ;               ;IC
200518024;12/20/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;12/20/2020 12:00:00 AM;1630;5;517;33;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA
200518007;12/20/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;12/19/2020 12:00:00 AM;2200;5;562;0; ;STREET                                      ;               ;IC
200507569;03/24/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;03/17/2020 12:00:00 AM;2200;5;524;34;M;SIDEWALK                                    ;400;IC
200517068;11/23/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;11/23/2020 12:00:00 AM;1100;5;526;60;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC
200517191;11/28/2020 12:00:00 AM;Harbor     ;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;11/28/2020 12:00:00 AM;1500;5;511;34;F;SINGLE FAMILY DWELLING                      ;400;IC
200508143;04/11/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;04/10/2020 12:00:00 AM;2000;5;566;0; ;STREET                                      ;               ;IC
200508041;04/08/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;04/08/2020 12:00:00 AM;345;5;563;38;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
200506941;03/09/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;03/08/2020 12:00:00 AM;1800;5;569;0; ;PARKING LOT                                 ;               ;IC
